"","TOP.STATUS","MEREK","MODEL","TAHUN","TRANSMISI","TYPE","HARGA.PANDUAN","HARGA.TERENDAH","HARGA.TERTINGGI","POOL.LEADER"
"1604","MEDIUM","SUZUKI","BALENO NEXT-G",2006,"MANUAL","1.5 BENSIN",50000000,48000000,66500000,NA
"1605","MEDIUM","SUZUKI","BALENO NEXT-G",2005,"AUTOMATIC","1.5 BENSIN",45000000,45000000,58500000,NA
"1606","MEDIUM","SUZUKI","BALENO NEXT-G",2004,"AUTOMATIC","1.5 BENSIN",40000000,40500000,56000000,NA
"1607","MEDIUM","SUZUKI","BALENO NEXT-G",2003,"AUTOMATIC","1.5 BENSIN",35000000,34000000,44000000,NA
"1608","FAST","SUZUKI","CARRY",2018,"MANUAL","1.5 BOX BENSIN",65000000,62500000,82000000,NA
"1609","FAST","SUZUKI","CARRY",2018,"MANUAL","1.5 FLAT DECK BENSIN",95000000,90500000,118000000,NA
"1610","FAST","SUZUKI","CARRY",2018,"MANUAL","1.5 FUTURA BENSIN",65000000,63500000,83000000,NA
"1611","FAST","SUZUKI","CARRY",2018,"MANUAL","1.5 GX REAL VAN BENSIN",110000000,104500000,136000000,NA
"1612","FAST","SUZUKI","CARRY",2018,"MANUAL","1.5 WIDE DECK BENSIN",105000000,98500000,128000000,NA
"1613","FAST","SUZUKI","CARRY",2017,"MANUAL","1.5 BENSIN",55000000,54000000,70500000,NA
"1614","FAST","SUZUKI","CARRY",2017,"MANUAL","1.5 FD BENSIN",65000000,60000000,78500000,NA
"1615","FAST","SUZUKI","CARRY",2017,"MANUAL","1.5 PICK-UP 150 BENSIN",70000000,82000000,112000000,NA
"1616","FAST","SUZUKI","CARRY",2017,"MANUAL","1.5 PICK-UP FUTURA BENSIN",65000000,63500000,87500000,NA
"1617","FAST","SUZUKI","CARRY",2017,"MANUAL","1.5 ST 150 BENSIN",55000000,53500000,73000000,NA
"1618","FAST","SUZUKI","CARRY",2016,"MANUAL","1.5 BENSIN",48000000,45500000,59500000,NA
"1619","FAST","SUZUKI","CARRY",2016,"MANUAL","1.5 FD BENSIN",55000000,51000000,66000000,NA
"1620","FAST","SUZUKI","CARRY",2016,"MANUAL","1.5 PICK-UP BENSIN",62000000,58500000,76000000,NA
"1621","FAST","SUZUKI","CARRY",2015,"MANUAL","1.5 BENSIN",45000000,44000000,57500000,NA
"1622","FAST","SUZUKI","CARRY",2015,"MANUAL","1.5 DX BENSIN",50000000,47500000,65000000,NA
"1623","FAST","SUZUKI","CARRY",2015,"MANUAL","1.5 FD BENSIN",55000000,52500000,68500000,NA
"1624","FAST","SUZUKI","CARRY",2015,"MANUAL","1.5 GX BENSIN",55000000,51000000,66000000,NA
"1625","FAST","SUZUKI","CARRY",2015,"MANUAL","1.5 PICK-UP BENSIN",57000000,52000000,68000000,NA
"1626","FAST","SUZUKI","CARRY",2015,"MANUAL","1.5 WD BENSIN",55000000,54000000,70500000,NA
"1627","FAST","SUZUKI","CARRY",2014,"MANUAL","1.5 BENSIN",50000000,46500000,60500000,NA
"1628","FAST","SUZUKI","CARRY",2014,"MANUAL","1.5 DX BENSIN",50000000,49000000,64000000,NA
"1629","FAST","SUZUKI","CARRY",2014,"MANUAL","1.5 FD BENSIN",50000000,48000000,63000000,NA
"1630","FAST","SUZUKI","CARRY",2014,"MANUAL","1.5 GX BENSIN",55000000,53500000,70000000,NA
"1631","FAST","SUZUKI","CARRY",2014,"MANUAL","1.5 PICK-UP BENSIN",53000000,41000000,53500000,NA
"1632","FAST","SUZUKI","CARRY",2014,"MANUAL","1.5 WD BENSIN",55000000,52500000,68500000,NA
"1633","FAST","SUZUKI","CARRY",2013,"MANUAL","1.5 BENSIN",52000000,50000000,65000000,NA
"1634","FAST","SUZUKI","CARRY",2013,"MANUAL","1.5 DX BENSIN",45000000,45000000,62000000,NA
"1635","FAST","SUZUKI","CARRY",2013,"MANUAL","1.5 FD BENSIN",52000000,50000000,65000000,NA
"1636","FAST","SUZUKI","CARRY",2013,"MANUAL","1.5 GX BENSIN",52000000,50000000,65000000,NA
"1637","FAST","SUZUKI","CARRY",2013,"MANUAL","1.5 PICK-UP BENSIN",50000000,44000000,58000000,NA
"1638","FAST","SUZUKI","CARRY",2013,"MANUAL","1.5 WD BENSIN",55000000,51000000,66000000,NA
"1639","FAST","SUZUKI","CARRY",2012,"MANUAL","1.5 BENSIN",48000000,45500000,59500000,NA
"1640","FAST","SUZUKI","CARRY",2012,"MANUAL","1.5 DX BENSIN",45000000,42500000,55000000,NA
"1641","FAST","SUZUKI","CARRY",2012,"MANUAL","1.5 FD BENSIN",43000000,41500000,54000000,NA
"1642","FAST","SUZUKI","CARRY",2012,"MANUAL","1.5 GX BENSIN",55000000,53500000,70000000,NA
"1643","FAST","SUZUKI","CARRY",2012,"MANUAL","1.5 PICK-UP BENSIN",45000000,40500000,53000000,NA
"1644","FAST","SUZUKI","CARRY",2012,"MANUAL","1.5 WD BENSIN",39000000,37000000,51000000,NA
"1645","FAST","SUZUKI","CARRY",2011,"MANUAL","1.5 BENSIN",54000000,51000000,66000000,NA
"1646","FAST","SUZUKI","CARRY",2011,"MANUAL","1.5 DX BENSIN",42000000,39500000,54500000,NA
"1647","FAST","SUZUKI","CARRY",2011,"MANUAL","1.5 FD BENSIN",35000000,34500000,46000000,NA
"1648","FAST","SUZUKI","CARRY",2011,"MANUAL","1.5 GX BENSIN",40000000,39500000,52000000,NA
"1649","FAST","SUZUKI","CARRY",2011,"MANUAL","1.5 PICK-UP BENSIN",40000000,39000000,51000000,NA
"1650","FAST","SUZUKI","CARRY",2011,"MANUAL","1.5 WD BENSIN",38000000,37000000,51000000,NA
"1651","FAST","SUZUKI","CARRY",2010,"MANUAL","1.5 BENSIN",40000000,39500000,52000000,NA
"1652","FAST","SUZUKI","CARRY",2010,"MANUAL","1.5 DX BENSIN",42000000,40500000,53000000,NA
"1653","FAST","SUZUKI","CARRY",2010,"MANUAL","1.5 FD BENSIN",38000000,37000000,49000000,NA
"1654","FAST","SUZUKI","CARRY",2010,"MANUAL","1.5 GX BENSIN",38000000,37000000,51000000,NA
"1655","FAST","SUZUKI","CARRY",2010,"MANUAL","1.5 PICK-UP BENSIN",35000000,33000000,43000000,NA
"1656","FAST","SUZUKI","CARRY",2010,"MANUAL","1.5 WD BENSIN",40000000,40500000,53000000,NA
"1657","FAST","SUZUKI","ERTIGA",2018,"AUTOMATIC","1.4 DREZA BENSIN",150000000,137500000,178500000,145000000
"1658","FAST","SUZUKI","ERTIGA",2018,"MANUAL","1.4 DREZA BENSIN",140000000,130500000,179500000,150000000
"1659","FAST","SUZUKI","ERTIGA",2018,"MANUAL","1.4 GL BENSIN",132000000,123000000,159500000,130000000
"1660","FAST","SUZUKI","ERTIGA",2018,"MANUAL","1.5 GA BENSIN",143000000,133000000,172500000,143000000
"1661","FAST","SUZUKI","ERTIGA",2018,"AUTOMATIC","1.5 GL BENSIN",140000000,153000000,199000000,NA
"1662","FAST","SUZUKI","ERTIGA",2018,"MANUAL","1.5 GL BENSIN",135000000,146000000,189500000,NA
"1663","FAST","SUZUKI","ERTIGA",2018,"AUTOMATIC","1.5 GX BENSIN",150000000,150000000,195000000,NA
"1664","FAST","SUZUKI","ERTIGA",2018,"MANUAL","1.5 GX BENSIN",145000000,153500000,199500000,NA
"1665","FAST","SUZUKI","ERTIGA",2018,"AUTOMATIC","1.5 GX ESP BENSIN",180000000,164000000,212500000,NA
"1666","FAST","SUZUKI","ERTIGA",2018,"MANUAL","1.5 GX ESP BENSIN",170000000,156500000,203000000,NA
"1667","FAST","SUZUKI","ERTIGA",2018,"AUTOMATIC","1.5 SPORT BENSIN",185000000,170500000,221500000,NA
"1668","FAST","SUZUKI","ERTIGA",2018,"MANUAL","1.5 SPORT BENSIN",175000000,163500000,212000000,NA
"1669","FAST","SUZUKI","ERTIGA",2017,"AUTOMATIC","1.4 BENSIN",120000000,112000000,145500000,NA
"1670","FAST","SUZUKI","ERTIGA",2017,"MANUAL","1.4 BENSIN",115000000,107500000,140000000,NA
"1671","FAST","SUZUKI","ERTIGA",2017,"AUTOMATIC","1.4 DREZA BENSIN",135000000,130000000,168500000,NA
"1672","FAST","SUZUKI","ERTIGA",2017,"MANUAL","1.4 DREZA BENSIN",140000000,124500000,161500000,NA
"1673","FAST","SUZUKI","ERTIGA",2017,"MANUAL","1.4 GA BENSIN",100000000,93500000,121000000,NA
"1674","FAST","SUZUKI","ERTIGA",2017,"AUTOMATIC","1.4 GL BENSIN",122000000,113000000,147000000,NA
"1675","FAST","SUZUKI","ERTIGA",2017,"MANUAL","1.4 GL BENSIN",125000000,109500000,142000000,NA
"1676","FAST","SUZUKI","ERTIGA",2017,"AUTOMATIC","1.4 GX BENSIN",125000000,121500000,158000000,NA
"1677","FAST","SUZUKI","ERTIGA",2017,"MANUAL","1.4 GX BENSIN",130000000,115500000,150000000,NA
"1678","FAST","SUZUKI","ERTIGA",2016,"AUTOMATIC","1.4 BENSIN",120000000,111500000,145000000,NA
"1679","FAST","SUZUKI","ERTIGA",2016,"MANUAL","1.4 BENSIN",110000000,103500000,134500000,NA
"1680","FAST","SUZUKI","ERTIGA",2016,"AUTOMATIC","1.4 DREZA BENSIN",125000000,119000000,155000000,NA
"1681","FAST","SUZUKI","ERTIGA",2016,"MANUAL","1.4 DREZA BENSIN",130000000,110500000,143000000,NA
"1682","FAST","SUZUKI","ERTIGA",2016,"MANUAL","1.4 GA BENSIN",105000000,99000000,129000000,NA
"1683","FAST","SUZUKI","ERTIGA",2016,"AUTOMATIC","1.4 GL BENSIN",115000000,106000000,137500000,118000000
"1684","FAST","SUZUKI","ERTIGA",2016,"MANUAL","1.4 GL BENSIN",120000000,103000000,134000000,115000000
"1685","FAST","SUZUKI","ERTIGA",2016,"MANUAL","1.4 GL SPORTY BENSIN",125000000,115500000,150000000,120000000
"1686","FAST","SUZUKI","ERTIGA",2016,"AUTOMATIC","1.4 GX BENSIN",120000000,102500000,133500000,125000000
"1687","FAST","SUZUKI","ERTIGA",2016,"MANUAL","1.4 GX BENSIN",125000000,107500000,140000000,130000000
"1688","FAST","SUZUKI","ERTIGA",2015,"AUTOMATIC","1.4 BENSIN",105000000,99000000,128500000,NA
"1689","FAST","SUZUKI","ERTIGA",2015,"MANUAL","1.4 BENSIN",110000000,103000000,134000000,NA
"1690","FAST","SUZUKI","ERTIGA",2015,"MANUAL","1.4 GA BENSIN",90000000,85500000,118000000,NA
"1691","FAST","SUZUKI","ERTIGA",2015,"AUTOMATIC","1.4 GL BENSIN",105000000,104000000,135000000,NA
"1692","FAST","SUZUKI","ERTIGA",2015,"MANUAL","1.4 GL BENSIN",100000000,98500000,128000000,NA
"1693","FAST","SUZUKI","ERTIGA",2015,"AUTOMATIC","1.4 GL SPORTY BENSIN",105000000,102000000,132000000,NA
"1694","FAST","SUZUKI","ERTIGA",2015,"MANUAL","1.4 GL SPORTY BENSIN",100000000,91500000,119000000,NA
"1695","FAST","SUZUKI","ERTIGA",2015,"AUTOMATIC","1.4 GX BENSIN",115000000,104500000,136000000,NA
"1696","FAST","SUZUKI","ERTIGA",2015,"MANUAL","1.4 GX BENSIN",120000000,106500000,138500000,NA
"1697","FAST","SUZUKI","ERTIGA",2014,"AUTOMATIC","1.4 BENSIN",105000000,96500000,125500000,NA
"1698","FAST","SUZUKI","ERTIGA",2014,"MANUAL","1.4 BENSIN",100000000,93500000,121000000,NA
"1699","FAST","SUZUKI","ERTIGA",2014,"MANUAL","1.4 GA BENSIN",99000000,90000000,117000000,NA
"1700","FAST","SUZUKI","ERTIGA",2014,"AUTOMATIC","1.4 GL BENSIN",101000000,96000000,124500000,NA
"1701","FAST","SUZUKI","ERTIGA",2014,"MANUAL","1.4 GL BENSIN",105000000,92500000,120000000,NA
"1702","FAST","SUZUKI","ERTIGA",2014,"AUTOMATIC","1.4 GL SPORTY BENSIN",105000000,94000000,122500000,NA
"1703","FAST","SUZUKI","ERTIGA",2014,"MANUAL","1.4 GL SPORTY BENSIN",110000000,94000000,123000000,NA
"1704","FAST","SUZUKI","ERTIGA",2014,"AUTOMATIC","1.4 GX BENSIN",105000000,103000000,134000000,NA
"1705","FAST","SUZUKI","ERTIGA",2014,"MANUAL","1.4 GX BENSIN",110000000,96500000,125500000,NA
"1706","FAST","SUZUKI","ERTIGA",2013,"AUTOMATIC","1.4 BENSIN",110000000,100000000,130000000,NA
"1707","FAST","SUZUKI","ERTIGA",2013,"MANUAL","1.4 BENSIN",100000000,92000000,119500000,NA
"1708","FAST","SUZUKI","ERTIGA",2013,"MANUAL","1.4 GA BENSIN",87000000,79500000,109500000,NA
"1709","FAST","SUZUKI","ERTIGA",2013,"AUTOMATIC","1.4 GL BENSIN",95000000,90500000,117500000,NA
"1710","FAST","SUZUKI","ERTIGA",2013,"MANUAL","1.4 GL BENSIN",100000000,90500000,118000000,NA
"1711","FAST","SUZUKI","ERTIGA",2013,"AUTOMATIC","1.4 GL SPORTY BENSIN",100000000,85000000,110000000,NA
"1712","FAST","SUZUKI","ERTIGA",2013,"MANUAL","1.4 GL SPORTY BENSIN",105000000,78000000,102000000,NA
"1713","FAST","SUZUKI","ERTIGA",2013,"AUTOMATIC","1.4 GX BENSIN",100000000,96000000,124500000,NA
"1714","FAST","SUZUKI","ERTIGA",2013,"MANUAL","1.4 GX BENSIN",105000000,92000000,119500000,NA
"1715","FAST","SUZUKI","ERTIGA",2012,"AUTOMATIC","1.4 BENSIN",97000000,89000000,115500000,NA
"1716","FAST","SUZUKI","ERTIGA",2012,"MANUAL","1.4 BENSIN",89000000,81500000,106000000,NA
"1717","FAST","SUZUKI","ERTIGA",2012,"MANUAL","1.4 GA BENSIN",83000000,75500000,103500000,NA
"1718","FAST","SUZUKI","ERTIGA",2012,"AUTOMATIC","1.4 GL BENSIN",90000000,78000000,107500000,NA
"1719","FAST","SUZUKI","ERTIGA",2012,"MANUAL","1.4 GL BENSIN",95000000,81500000,106000000,NA
"1720","FAST","SUZUKI","ERTIGA",2012,"MANUAL","1.4 GL SPORTY BENSIN",86000000,79000000,102500000,NA
"1721","FAST","SUZUKI","ERTIGA",2012,"AUTOMATIC","1.4 GX BENSIN",95000000,96500000,125500000,NA
"1722","FAST","SUZUKI","ERTIGA",2012,"MANUAL","1.4 GX BENSIN",100000000,82000000,106500000,NA
"1723","FAST","SUZUKI","ERTIGA",2012,"MANUAL","1.4 GX BENSIN",100000000,82000000,106500000,NA
"1724","SLOW","SUZUKI","GRAND VITARA",2018,"AUTOMATIC","2.4 BENSIN",280000000,256500000,332500000,NA
"1725","SLOW","SUZUKI","GRAND VITARA",2018,"MANUAL","2.4 BENSIN",270000000,249000000,323000000,NA
"1726","SLOW","SUZUKI","GRAND VITARA",2016,"AUTOMATIC","2.4 BENSIN",170000000,155500000,202000000,NA
"1727","SLOW","SUZUKI","GRAND VITARA",2015,"AUTOMATIC","2.4 BENSIN",170000000,155500000,201500000,NA
"1728","SLOW","SUZUKI","GRAND VITARA",2014,"AUTOMATIC","2.4 BENSIN",133000000,121500000,157500000,NA
"1729","SLOW","SUZUKI","GRAND VITARA",2014,"MANUAL","2.4 BENSIN",145000000,136000000,185500000,NA
"1730","SLOW","SUZUKI","GRAND VITARA",2013,"AUTOMATIC","2.4 BENSIN",130000000,120000000,156000000,NA
"1731","SLOW","SUZUKI","GRAND VITARA",2013,"MANUAL","2.4 BENSIN",120000000,112000000,145500000,NA
"1732","SLOW","SUZUKI","GRAND VITARA",2012,"AUTOMATIC","2.0 BENSIN",110000000,101000000,131000000,NA
"1733","SLOW","SUZUKI","GRAND VITARA",2012,"MANUAL","2.0 BENSIN",110000000,100000000,135000000,NA
"1734","SLOW","SUZUKI","GRAND VITARA",2012,"AUTOMATIC","2.4 BENSIN",140000000,130000000,168500000,NA
"1735","SLOW","SUZUKI","GRAND VITARA",2012,"MANUAL","2.4 BENSIN",115000000,107000000,139000000,NA
"1736","SLOW","SUZUKI","GRAND VITARA",2011,"AUTOMATIC","2.0 BENSIN",105000000,98500000,128000000,NA
"1737","SLOW","SUZUKI","GRAND VITARA",2011,"MANUAL","2.0 BENSIN",110000000,101000000,131000000,NA
"1738","SLOW","SUZUKI","GRAND VITARA",2011,"AUTOMATIC","2.4 BENSIN",100000000,91500000,119000000,NA
"1739","SLOW","SUZUKI","GRAND VITARA",2011,"MANUAL","2.4 BENSIN",102000000,94000000,122500000,NA
"1740","SLOW","SUZUKI","GRAND VITARA",2010,"AUTOMATIC","2.0 BENSIN",110000000,101000000,131000000,NA
"1741","SLOW","SUZUKI","GRAND VITARA",2010,"MANUAL","2.0 BENSIN",99000000,90000000,117000000,NA
"1742","SLOW","SUZUKI","GRAND VITARA",2010,"AUTOMATIC","2.4 BENSIN",93000000,85000000,110000000,NA
"1743","SLOW","SUZUKI","GRAND VITARA",2010,"MANUAL","2.4 BENSIN",87000000,79500000,103500000,NA
"1744","SLOW","SUZUKI","GRAND VITARA",2009,"AUTOMATIC","2.0 BENSIN",83000000,75500000,103500000,NA
"1745","SLOW","SUZUKI","GRAND VITARA",2009,"MANUAL","2.0 BENSIN",83000000,75500000,98000000,NA
"1746","SLOW","SUZUKI","GRAND VITARA",2009,"AUTOMATIC","2.0 JLX BENSIN",90000000,82000000,107000000,NA
"1747","SLOW","SUZUKI","GRAND VITARA",2009,"MANUAL","2.0 JLX BENSIN",85000000,79000000,103000000,NA
"1748","SLOW","SUZUKI","GRAND VITARA",2009,"MANUAL","2.0 JX BENSIN",85000000,79000000,108500000,NA
"1749","SLOW","SUZUKI","GRAND VITARA",2009,"AUTOMATIC","2.4 BENSIN",80000000,74000000,96500000,NA
"1750","SLOW","SUZUKI","GRAND VITARA",2009,"MANUAL","2.4 BENSIN",85000000,79000000,103000000,NA
"1751","FAST","SUZUKI","IGNIS",2018,"MANUAL","1.2 BENSIN",NA,101000000,131000000,NA
"1752","FAST","SUZUKI","IGNIS",2018,"AUTOMATIC","1.2 GL AGS BENSIN",110000000,113000000,147000000,NA
"1753","FAST","SUZUKI","IGNIS",2018,"MANUAL","1.2 GL BENSIN",100000000,106000000,137500000,NA
"1754","FAST","SUZUKI","IGNIS",2018,"AUTOMATIC","1.2 GX AGS BENSIN",115000000,126000000,163500000,NA
"1755","FAST","SUZUKI","IGNIS",2018,"MANUAL","1.2 GX BENSIN",110000000,115500000,150000000,NA
"1756","FAST","SUZUKI","IGNIS",2018,"AUTOMATIC","1.2 SPORT EDITION AGS BENSIN",120000000,120000000,156000000,NA
"1757","FAST","SUZUKI","IGNIS",2018,"MANUAL","1.2 SPORT EDITION BENSIN",115000000,113000000,147000000,NA
"1758","FAST","SUZUKI","IGNIS",2017,"AUTOMATIC","1.2 BENSIN",105000000,95500000,124000000,NA
"1759","FAST","SUZUKI","IGNIS",2017,"MANUAL","1.2 BENSIN",100000000,91500000,119000000,NA
"1760","FAST","SUZUKI","IGNIS",2017,"MANUAL","1.2 GL BENSIN",95000000,91000000,118500000,NA
"1761","FAST","SUZUKI","IGNIS",2017,"AUTOMATIC","1.2 GLX BENSIN",105000000,99500000,129500000,NA
"1762","FAST","SUZUKI","IGNIS",2017,"MANUAL","1.2 GLX BENSIN",100000000,91500000,119000000,NA
"1763","FAST","SUZUKI","IGNIS",2017,"AUTOMATIC","1.2 GX BENSIN",110000000,102000000,132000000,NA
"1764","FAST","SUZUKI","IGNIS",2017,"MANUAL","1.2 GX BENSIN",105000000,81500000,106000000,NA
"1765","FAST","SUZUKI","IGNIS",2017,"AUTOMATIC","1.3 BENSIN",105000000,98500000,128000000,NA
"1766","FAST","SUZUKI","KARIMUN",2017,"MANUAL","1.0 R BENSIN",70000000,64500000,84000000,NA
"1767","FAST","SUZUKI","KARIMUN",2016,"AUTOMATIC","1.0 BENSIN",70000000,64500000,84000000,NA
"1768","FAST","SUZUKI","KARIMUN",2016,"MANUAL","1.0 BENSIN",63000000,58000000,75500000,NA
"1769","FAST","SUZUKI","KARIMUN",2015,"AUTOMATIC","1.0 BENSIN",68000000,62500000,81500000,NA
"1770","FAST","SUZUKI","KARIMUN",2015,"MANUAL","1.0 BENSIN",65000000,59500000,77000000,NA
"1771","FAST","SUZUKI","KARIMUN",2015,"AUTOMATIC","1.0 GS BENSIN",73000000,67000000,87000000,NA
"1772","FAST","SUZUKI","KARIMUN",2015,"AUTOMATIC","1.0 R BENSIN",65000000,60000000,78500000,NA
"1773","FAST","SUZUKI","KARIMUN",2015,"MANUAL","1.0 R BENSIN",65000000,56500000,74000000,NA
"1774","FAST","SUZUKI","KARIMUN",2014,"AUTOMATIC","1.0 BENSIN",55000000,52500000,68500000,NA
"1775","FAST","SUZUKI","KARIMUN",2014,"MANUAL","1.0 BENSIN",60000000,56000000,73000000,NA
"1776","FAST","SUZUKI","KARIMUN",2014,"MANUAL","1.0 DILAGO WAGON BENSIN",50000000,48500000,63500000,NA
"1777","FAST","SUZUKI","KARIMUN",2014,"MANUAL","1.0 GL BENSIN",35000000,34000000,44000000,NA
"1778","FAST","SUZUKI","KARIMUN",2014,"MANUAL","1.0 GS BENSIN",60000000,56500000,78500000,NA
"1779","FAST","SUZUKI","KARIMUN",2014,"MANUAL","1.0 R BENSIN",60000000,56500000,74000000,NA
"1780","FAST","SUZUKI","KARIMUN",2013,"MANUAL","1.0 BENSIN",55000000,52500000,68500000,NA
"1781","FAST","SUZUKI","KARIMUN",2013,"MANUAL","1.0 ESTILO BENSIN",50000000,49000000,64000000,NA
"1782","FAST","SUZUKI","KARIMUN",2013,"MANUAL","1.0 R BENSIN",55000000,50000000,65000000,NA
"1783","FAST","SUZUKI","KARIMUN",2012,"MANUAL","1.0 BENSIN",50000000,48000000,62500000,NA
"1784","FAST","SUZUKI","KARIMUN",2012,"MANUAL","1.0 ESTILO BENSIN",45000000,43000000,57000000,NA
"1785","FAST","SUZUKI","KARIMUN",2012,"MANUAL","1.1 ESTILO BENSIN",55000000,51500000,71000000,NA
"1786","FAST","SUZUKI","KARIMUN",2011,"MANUAL","1.0 BENSIN",45000000,45000000,59000000,NA
"1787","FAST","SUZUKI","KARIMUN",2011,"MANUAL","1.0 ESTILO BENSIN",50000000,48500000,63500000,NA
"1788","FAST","SUZUKI","KARIMUN",2011,"MANUAL","1.1 ESTILO BENSIN",55000000,50000000,68000000,NA
"1789","FAST","SUZUKI","KARIMUN",2010,"MANUAL","1.0 BENSIN",50000000,47000000,61500000,NA
"1790","FAST","SUZUKI","KARIMUN",2010,"MANUAL","1.0 ESTILO BENSIN",50000000,47000000,61500000,NA
"1791","FAST","SUZUKI","KARIMUN",2010,"MANUAL","1.1 ESTILO BENSIN",50000000,48000000,66000000,NA
"1792","FAST","SUZUKI","KARIMUN",2009,"MANUAL","1.0 BENSIN",40000000,38000000,50000000,NA
"1793","FAST","SUZUKI","KARIMUN",2009,"MANUAL","1.0 ESTILO BENSIN",40000000,37000000,51000000,NA
"1794","FAST","SUZUKI","KARIMUN",2009,"MANUAL","1.1 ESTILO BENSIN",45000000,42500000,58000000,NA
"1795","FAST","SUZUKI","KARIMUN",2008,"MANUAL","1.0 BENSIN",45000000,41500000,54000000,NA
"1796","FAST","SUZUKI","KARIMUN",2008,"MANUAL","1.1 ESTILO BENSIN",45000000,42000000,54500000,NA
"1797","FAST","SUZUKI","KARIMUN",2008,"MANUAL","1.1 ESTILO YL BENSIN",40000000,39000000,51000000,NA
"1798","FAST","SUZUKI","KARIMUN",2007,"MANUAL","1.0 BENSIN",40000000,38500000,50500000,NA
"1799","FAST","SUZUKI","KARIMUN",2007,"MANUAL","1.0 ESTILO TXI BENSIN",40000000,39000000,53500000,NA
"1800","FAST","SUZUKI","KARIMUN",2007,"MANUAL","1.0 ESTILO VXI BENSIN",50000000,46500000,64000000,NA
"1801","FAST","SUZUKI","KARIMUN",2007,"MANUAL","1.1 ESTILO BENSIN",40000000,39500000,52000000,NA
"1802","FAST","SUZUKI","KARIMUN",2007,"MANUAL","1.1 ESTILO VXI BENSIN",45000000,42500000,55000000,NA
"1803","FAST","SUZUKI","KARIMUN",2006,"MANUAL","1.0 BENSIN",45000000,42000000,54500000,NA
"1804","FAST","SUZUKI","KARIMUN",2006,"MANUAL","1.0 GX BENSIN",45000000,44000000,57500000,NA
"1805","FAST","SUZUKI","KARIMUN",2005,"MANUAL","1.0 BENSIN",45000000,42500000,55000000,NA
"1806","FAST","SUZUKI","KARIMUN",2005,"MANUAL","1.0 DX BENSIN",45000000,42500000,55000000,NA
"1807","FAST","SUZUKI","KARIMUN",2005,"MANUAL","1.0 GX BENSIN",40000000,40000000,52500000,NA
"1808","FAST","SUZUKI","KARIMUN",2004,"MANUAL","1.0 BENSIN",45000000,41500000,54000000,NA
"1809","FAST","SUZUKI","KARIMUN",2004,"MANUAL","1.0 DX BENSIN",45000000,43000000,56500000,NA
"1810","FAST","SUZUKI","KARIMUN",2004,"MANUAL","1.0 GX BENSIN",45000000,43000000,56500000,NA
"1811","FAST","SUZUKI","KARIMUN",2003,"MANUAL","1.0 BENSIN",40000000,38000000,49500000,NA
"1812","FAST","SUZUKI","KARIMUN",2003,"MANUAL","1.0 DX BENSIN",38000000,35500000,49500000,NA
"1813","FAST","SUZUKI","KARIMUN",2003,"MANUAL","1.0 GX BENSIN",40000000,36500000,48000000,NA
"1814","FAST","SUZUKI","KARIMUN",2002,"MANUAL","1.0 BENSIN",35000000,34000000,44000000,NA
"1815","FAST","SUZUKI","KARIMUN",2002,"MANUAL","1.0 DX BENSIN",40000000,36500000,47500000,NA
"1816","FAST","SUZUKI","KARIMUN",2002,"MANUAL","1.0 SL BENSIN",35000000,33000000,43000000,NA
"1817","FAST","SUZUKI","KARIMUN",2001,"MANUAL","1.0 BENSIN",35000000,33500000,43500000,NA
"1818","FAST","SUZUKI","KARIMUN",2001,"MANUAL","1.0 DX BENSIN",35000000,35500000,46500000,NA
"1819","FAST","SUZUKI","KARIMUN",2001,"MANUAL","1.0 GX BENSIN",40000000,37000000,48500000,NA
"1820","FAST","SUZUKI","KARIMUN",2000,"MANUAL","1.0 BENSIN",28000000,25500000,33000000,NA
"1821","FAST","SUZUKI","KARIMUN",2000,"MANUAL","1.0 DX BENSIN",35000000,34000000,44000000,NA
"1822","FAST","SUZUKI","KARIMUN",2000,"MANUAL","1.0 GX BENSIN",35000000,34500000,45500000,NA
"1823","FAST","SUZUKI","KARIMUN",1999,"MANUAL","1.0 DX BENSIN",35000000,34000000,44000000,NA
"1824","FAST","SUZUKI","KARIMUN",1999,"MANUAL","1.0 GX BENSIN",25000000,23500000,33000000,NA
"1825","FAST","SUZUKI","KARIMUN WAGON",2017,"AUTOMATIC","1.0 R BENSIN",73000000,67000000,91000000,NA
"1826","FAST","SUZUKI","KARIMUN WAGON",2015,"MANUAL","1.0 R BENSIN",64000000,59500000,77000000,NA
"1827","FAST","SUZUKI","KARIMUN WAGON",2014,"MANUAL","1.0 GL BENSIN",63000000,57500000,75000000,NA
"1828","FAST","SUZUKI","KARIMUN WAGON",2014,"MANUAL","1.0 R BENSIN",45000000,43000000,59500000,NA
"1829","FAST","SUZUKI","KARIMUN WAGON R",2018,"MANUAL","1.0 GA AIRBAG BENSIN",80000000,76500000,99000000,NA
"1830","FAST","SUZUKI","KARIMUN WAGON R",2018,"MANUAL","1.0 GL AIRBAG BENSIN",93000000,85000000,111000000,NA
"1831","FAST","SUZUKI","KARIMUN WAGON R",2018,"AUTOMATIC","1.0 GS AIRBAG BENSIN",100000000,91000000,118500000,NA
"1832","FAST","SUZUKI","KARIMUN WAGON R",2018,"AUTOMATIC","1.0 GL BENSIN",75000000,68500000,90000000,NA
"1833","FAST","SUZUKI","KARIMUN WAGON R",2018,"MANUAL","1.0 GL BENSIN",62000000,56500000,74000000,NA
